 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12545856;"DIBUJAMADRID. Reconstruyendo a Palacios";"";"1";"0";"";"";"2024-10-18 00:00:00.0";"2024-10-18 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6445e02309252910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD";"Centro Cultural Clara del Rey - Museo ABC (Centro)";"1";"CALLE";"AMANIEL";"29";"CENTRO";"UNIVERSIDAD";"28015";"439813";"4475439";"40.42741340671151";"-3.7095381101739444";"/contenido/actividades/CursosTalleres";""
12550383;"Disaster Tourism";"";"0";"0";"";"";"2024-10-24 00:00:00.0";"2024-10-24 23:59:00.0";"19:30";"Total Refusal, Austria, 2021, 60 minutos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f44acab91072910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12491163;"Diván del Tamarit";"10 euros";"0";"0";"";"";"2025-04-10 00:00:00.0";"2025-04-10 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e4fe2fc6e6c1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/TeatroPerformance";""
12540481;"Docu-Forum: El Mundo a Cada Rato";"";"1";"0";"";"";"2024-10-21 00:00:00.0";"2024-10-21 23:59:00.0";"11:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35f8c7c714742910VgnVCM2000001f4a900aRCRD";"Emilia Pardo Bazán, inclasificable. Cinefórum";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=65543fb14df7b810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal";"1";"AVENIDA";"BADAJOZ";"60";"CIUDAD LINEAL";"SAN PASCUAL";"28027";"444580";"4477056";"40.442311100791215";"-3.6534806246311913";"/contenido/actividades/CineActividadesAudiovisuales";""
12502029;"Dominga habla sola. Exposición de Elisabeth Justicia";"";"1";"1";"L,M,X,J,V";"";"2024-09-13 00:00:00.0";"2024-10-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a626e589437c1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Elena Arnedo Soriano. Retiro";"1";"CALLE";"ARREGUI Y ARUEJ";"31";"RETIRO";"ADELFAS";"28007";"443307";"4472652";"40.40254931370529";"-3.668092320219012";"/contenido/actividades/Exposiciones";""
12518867;"Don Juan Tenorio";"";"0";"1";"M,X,J,V,S";"";"2024-10-31 00:00:00.0";"2024-11-02 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fdfb0f8cebe1910VgnVCM1000001d4a900aRCRD";"Don Juan Tenorio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=04efb0f8cebe1910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441472";"4475155";"40.4249721516942";"-3.689948085098791";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Mayores"
12537313;"Don Juan Tenorio";"";"1";"0";"";"";"2024-10-19 00:00:00.0";"2024-10-19 23:59:00.0";"19:00";"Con Operanova  La compañía aborda este clásico del teatro español con la intención de recuperar la obra original pensada por Zorrilla, abriendo todos los cortes que se le han hecho tradicionalmente a la obra de manera que el espectador tenga una experiencia lo más cercana posible a la que tuvieron sus paisanos del siglo XIX. Duración: 150 minutos. Edad Recomendada: A partir de 16 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e34ced9488232910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural San Francisco La Prensa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d60f36edd371910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD";"Centro Cultural San Francisco La Prensa (Carabanchel)";"1";"CALLE";"ALISEDA";"4";"CARABANCHEL";"PUERTA BONITA";"28025";"437044";"4469856";"40.37691447788016";"-3.7416256113806847";"/contenido/actividades/TeatroPerformance";""
12534031;"Don Juan Tenorio";"";"1";"0";"";"";"2024-10-25 00:00:00.0";"2024-10-25 23:59:00.0";"18:30";"Clásico del teatro español con la intención de recuperar la obra original pensada por Zorrilla, abriendo todos los cortes que se le han hecho tradicionalmente a la obra de manera que el espectador tenga una experiencia lo más cercana posible a la que tuvieron sus paisanos del siglo XIX. De la mano de la compañía 'Operanova Producciones'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f553f404f722910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"1";"CARRETERA";"BOADILLA DEL MONTE";"40";"LATINA";"CAMPAMENTO";"28024";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"/contenido/actividades/TeatroPerformance";""
12525578;"Dónde";"";"0";"0";"";"";"2024-10-29 00:00:00.0";"2024-10-29 23:59:00.0";"19:30";"(Where) Tsai Ming-liang Taiwán 2022 (79')   En una ciudad extranjera desconocida, Anong tararea canciones de su ciudad natal. Parece estar buscando algo, o quizás esperando a alguien. Se encuentra con el caminante. El encuentro parece un sueño. Se despierta con una sensación de déjà vu.      Idioma: VOSE    Formato: DCP";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ad4ed1f6cd12910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12532880;"Dos científicas locas";"";"1";"0";"";"";"2024-10-26 00:00:00.0";"2024-10-26 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83dd0a78d8322910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Santa Petronila (Villaverde)";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441276";"4466932";"40.350886994103284";"-3.6914981254409645";"/contenido/actividades/TeatroPerformance/ComediaMonologo";"/usuario/Niños,/usuario/Familias"
12518137;"Dramaturgia alemana";"";"0";"1";"M,X,J,V";"";"2025-03-18 00:00:00.0";"2025-03-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc719f45bf9e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD";"Nave 10 Matadero. Creación Dramática Contemporánea";"1,6";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/CursosTalleres";""
12528798;"Dúo de guitarras fronterizas";"";"1";"0";"";"";"2024-10-26 00:00:00.0";"2024-10-26 23:59:00.0";"19:00";"Luis Gallo y Max Clouth   Recomendada para todos los públicos.    El guitarrista madrileño Luis Gallo y Max Clouth, guitarrista de jazz afincado en Frankfurt, Alemania, presentan un proyecto basado en la originalidad sobre temas propios y arreglos que pueden ir desde minuetos de Bach a bandas sonoras que han marcado nuestras vidas. También incorporan temas propios basados en sus influencias de la India al flamenco, el jazz contemporáneo o la música clásica. La búsqueda personal de cada uno de ellos les ha llevado a trabajar en proyectos con Hans Zimmer o Ara Malikian poe el lado madrileño y con Varijashree o Arto Tuncboyaciyan en el caso de Max Clouth. Este último con su banda Ragawerk explora el lenguaje tonal de la música india en el jazz. Se trata pues de un dúo de guitarras fronterizas, que lleva trabajando en Alemania desde 2019, convirtiendo la guitarra en un puente entre culturas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7f42e965e222910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Ciudad Pegaso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f75970db6da41910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SEPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449281";"4477704";"40.44844757572015";"-3.598099871155595";"/contenido/actividades/Musica";"/usuario/Familias"
12512522;"Dúo Doré";"";"1";"0";"";"";"2024-10-26 00:00:00.0";"2024-10-26 23:59:00.0";"12:00";"Desde que los pianistas Carlos de la Blanca y María Escudero se conocieron en 2015 en el Real Conservatorio Superior de Música de Madrid, no han dejado de tocar juntos. El Dúo Doré continúa su formación a partir de 2017 en la Hochschule für Musik und Theater de la ciudad hanseática de Hamburgo, Alemania. Desde 2019, ambos pianistas se dedican a su vez a la docencia en conservatorios de la Comunidad de Madrid. El trabajo del Dúo Doré está dedicado al repertorio clásico del instrumento a cuatro manos y dos pianos, abordando páginas que van desde el Barroco hasta la música de nuestros días. El dúo participó en el Festival Extensión de Granada (FEX) 2022 y ha tocado en otros espacios como Auditorio de La Chumbera y el Auditorio Caja Rural también en Granada. Además es miembro del Cordis Ensemble estrenado con los Liebeslieder op.52 de Brahms en el Conservatorio de Getafe (2023).  Obras de Antonio Blanco Tejero, Enrigue Igoa, Andrés Poncela, Carlos Galán, Sebastián Mariné y Sebastián Sánchez Cañas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8eed2276696d1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/Musica";""
12548634;"Dúo Meraki";"";"1";"0";"";"";"2024-10-24 00:00:00.0";"2024-10-24 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22b2d65d7c662910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1474daf949130610VgnVCM1000001d4a900aRCRD";"FUNDACIÓN FRAN DAUREL";"0";"CALLE";"FUENTE DEL REY";"11";"MONCLOA-ARAVACA";"ARAVACA";"28023";"434663";"4478596";"40.455461881519724";"-3.7705718336913936";"";""
12550396;"Dúo musical de piano y voz";"";"1";"0";"";"";"2024-10-26 00:00:00.0";"2024-10-26 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb39034393072910VgnVCM2000001f4a900aRCRD";"Poesía y música: Homenaje a Mario Benedetti";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66837c07e9f7e810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442658";"4477740";"40.44834125150792";"-3.6761992414203526";"";""
12542846;"Ecos de brujería: conjuros para el empoderamiento";"";"1";"0";"";"";"2024-10-25 00:00:00.0";"2024-10-25 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e4fd3e600c42910VgnVCM1000001d4a900aRCRD";"Permisos y medidas de conciliación personal y profesional";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cbde3ef19788710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Lourdes Hernández. Carabanchel";"1";"CALLE";"COMANDANTE FONTANES";"8";"CARABANCHEL";"SAN ISIDRO";"28019";"438758";"4471886";"40.395326406887946";"-3.721622686264932";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
12553038;"Ecotopías";"";"1";"0";"";"";"2024-10-21 00:00:00.0";"2024-10-21 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b81bf6b384a72910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";""
12544443;"Edgar Allan Poe's tales of ratiocination; Arthur Conan Doyle's deductive proccess In Sherlock Holmes";"";"1";"0";"";"";"2024-10-16 00:00:00.0";"2024-10-16 23:59:00.0";"19:00";"Conferencia en inglés sobre novela negra.Imparte Rafael López Berho, profesor de la Escuela Oficial de Idiomas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f2d1f9d33152910VgnVCM1000001d4a900aRCRD";"Ciclo 'Detective Fiction, a history of crime novel'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=170c1f9d33152910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/ConferenciasColoquios";""
12209402;"Educación financiera";"";"1";"0";"";"";"2024-10-21 00:00:00.0";"2024-10-21 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c69061b61343c810VgnVCM1000001d4a900aRCRD";"Educación financiera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28a5857f75fae710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
12551629;"Ejercitando mi suelo pélvico";"";"1";"0";"";"";"2024-10-25 00:00:00.0";"2024-10-25 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=464f991945572910VgnVCM2000001f4a900aRCRD";"Arte compasivo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=64e49dd0b5b2c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad María Zambrano. Chamberí";"1";"CALLE";"ANDRES MELLADO";"44";"CHAMBERI";"GAZTAMBIDE";"28015";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
12524847;"El afecto ilustrado";"";"1";"0";"";"";"2024-10-19 00:00:00.0";"2024-10-19 23:59:00.0";"20:00";"Fundado en 2012, El Afecto Ilustrado es un ensemble español de perfil historicista, cuya filosofía es presentar y acercar al público una interpretación históricamente informada del repertorio comprendido entre el primer barroco y el romanticismo temprano, de una manera próxima y tangible. Con formatos de concierto poco explorados, el grupo está integrado por profesionales que despuntan en el ámbito musical nacional e internacional. Sus componentes, activos en los principales grupos del país, en la docencia, o en la carrera solista, suponen un compendio de ideas y ópticas que convierten los proyectos del ensemble en experiencias únicas e inspiradoras para el oyente. El Afecto Ilustrado elabora y difunde programaciones de un alto nivel de calidad interpretativa, precisión histórica y respeto a las fuentes originales, fruto de un proceso detallado de investigación musical e histórica. Además de abordar repertorios europeos e iberoamericanos, El Afecto Ilustrado se centra asimismo en la recuperación y difusión del patrimonio musical ibérico.  Con una década de actividad a sus espaldas es, a día de hoy, uno de los grupos musicales historicistas más longevos y mejor consolidados del Archipiélago Canario, y es, además, integrante de GEMA, Asociación de Grupos Españoles de Música Antigua. Con motivo de su décimo aniversario, El Afecto Ilustrado ha realizado, como segundo trabajo discográfico, un monográfico de los Quintetos de cuerda con dos violas de José Palomino (1753-1810) para el sello especializado en música antigua y barroca Lindoro, que incluye y recupera varias obras registradas de forma sonora por primera vez. El Afecto Ilustrado ha sido elegido como participante en la exposición sobre la figura de José de Viera y Clavijo, De Isla en Continente (2019) en la Biblioteca Nacional de España, llevando a Madrid el melólogo Que me escribe la vida. Asimismo, harealizado el doblaje musical de la película La Passion de Jeanne d?Arc (1928) del director danés Carl Theodor Dreyer para elFestival Internacional de Cine de Las Palmas de Gran Canaria. Por otra parte, ha grabado música incidental para destacadascompañías teatrales como Unahoramenos o Delirium Teatro. En 2023 asume la parte musical de la exposición Juan de Miranda, la travesía de un artista canario desde el Barroco a la Ilustración, organizada por el Gobierno de Canarias, ofreciendo conciertosen Santa Cruz de Tenerife, Las Palmas de Gran Canaria y Madrid. El Afecto Ilustrado ha recorrido buena parte de los escenarios nacionales, como el Auditorio de Tenerife junto a Jone Martínez, Hugo Bolívar, o el director de escena y diseñador de vídeo Pedro Chamizo, Festival Internacional de Música de Canarias ? FIMC, Ciclo de Música Antigua de la Catedral de Valencia, Ciclo de Conciertos de la Cidade da Cultura de Galicia-CDC, temporada de conciertos de la Sociedad Filarmónica de Vigo, Festival de Música de Cámara Bal y Gay de Lugo, temporada de conciertos de la Sociedad Filarmónica de Pontevedra, Ciclo de Música Sacra de S/C de Tenerife, Festival de Música de Cámara de la Villa de la Orotava, Ciclo de Conciertos de la Universidad de Verano de la ULL, Ciclo de Música Antigua de la Casa de Colón en Las Palmas de Gran Canaria, Ciclo de Conciertos del Museo de Bellas Artes de S/C de Tenerife, Ciclo de Conciertos del Museo de Belas Artes de A Coruña, Festival de Música Religiosa de Canarias, Ciclo de Conciertos de la Real Academia Canaria de Bellas Artes (RACBA), etc. Su concertino y director, Adrián Linares, ha recibido el Premio Excellens de Música 2020 de la Real Academia Canaria de Bellas Artes en reconocimiento a su labor de investigación, interpretación y difusión de la Música Antigua en el Archipiélago Canario.  Programa   Tocatta per spinettina e violino ??????????G. Frescobaldi (1583-1643)  Sonata a 2 per violino e viola da gamba??.??????..A. Bertali (1605-1669) Sonata Representativa en la mayor?????..?H. I. F. von Biber (1644-1704)  Trio Sonata en la menor BuxWV272??????..?D. Buxtehude (1637-1707) Sonata en la menor il cu -cu????????..?..J. H. Schmelzer (1620-1680)  Sonata in d per il violino????????????.P. F. Böddecker (1607-1683)  Scherzo d?augelli con il cu-cu??????..???.??.J. J. Walther (1650-1717)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d581874c1fe02910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"Parroquia Santa María La Antigua";"3";"CALLE";"VIRGEN DE LA ANTIGUA";"9";"VICALVARO";"CASCO H.VICALVARO";"28032";"448608";"4472536";"40.40185218738896";"-3.6056267837607052";"/contenido/actividades/Musica";""
12105506;"El agua en los jardines de El Retiro";"";"1";"0";"";"";"2024-12-12 00:00:00.0";"2024-12-12 23:59:00.0";"11:00";"Hubo un tiempo en el que para pasear por Los Jardines del Buen Retiro no se caminaba, ni usaban patines o bicicletas; sino que reyes y nobleza se desplazaban en pequeñas embarcaciones por estanques y canales. Felipe IV organizó batallas navales llamadas Naumaquias en el estanque del Buen Retiro durante el siglo XVII. Testigos de aquella época nos quedan monumentales fuentes, románticas rías con sus puentes y un gran lago con embarcadero aún en activo.  Actividad dirigida a  público adulto .   Duración estimada: aproximadamente dos horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3478798b4cba810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados por El Retiro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
12550959;"El arte de escuchar";"";"1";"0";"";"";"2024-10-21 00:00:00.0";"2024-10-21 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d39c307343172910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/ConferenciasColoquios";""
