ID-EVENTO,TITULO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,LATITUD,LONGITUD,TIPO,AUDIENCIA
12534372,A Toda Vela,false,true,"L,M,X,J,V",,2024-10-01T00:00:00Z,2025-06-01T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59d5e7da8b822910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,Sin información,Sin información
12513831,A Traveler's Needs,false,false,,,2024-12-04T00:00:00Z,2024-12-04T23:59:00Z,20:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=987f02a2fa0e1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,Accesible,Calle Conde Duque 9,Centro,Universidad,28015,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Sin información
12518180,Abuelitos,true,true,"L,M,X,J,V",,2024-09-16T00:00:00Z,2024-10-28T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e3574e5f3ae1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal La Elipa (Ciudad Lineal),Accesible con bucle de inducción magnético,Calle Nuestra Señora Del Villar 6,Ciudad Lineal,La Elipa,28017,40.42342659084215,-3.651841641389484,Exposiciones,Sin información
12534365,Acción Teatro,true,true,V,,2024-10-18T00:00:00Z,2025-02-14T23:59:00Z,11:30,"horario: de 11:30 a 13:30h (120 min.)   Curso de formación teatral para personas con o sin experiencia interpretativa que sirve para desarrollar habilidades de comunicación interpersonal, activar la creatividad, fomentar el arte dramático y convertirnos en actores y actrices presentes y verdaderos. Porque creemos que todas las personas tienen que tener un espacio seguro donde desarrollar su arte interpretativo, creando juntos entornos saludables que además mejoren indudablemente nuestra salud emocional y nuestras capacidades.    Imparte: Con Causa, Conexiones Creativas Eva Latonda y Maru García Ochoa  Más información e inscripción",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3595e7da8b822910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,Sin información sobre accesibilidad para personas con movilidad reducida,Paseo Chopera 14,Arganzuela,Chopera,28045,40.39245798191536,-3.6972067902718897,RecitalesPresentacionesActosLiterarios,Sin información
12536930,Acompañamiento Digital A Personas Mayores,true,true,"L,M,X,J,V,S,D",,2024-10-14T00:00:00Z,2025-06-30T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b58d89ad2232910VgnVCM2000001f4a900aRCRD,,,Sin información sobre accesibilidad para personas con movilidad reducida,,,,,,,Sin información,Sin información
12543811,Actividad Infantil: Descubre El Gato Con Botas. Yincana En El Museo.,true,true,"M,X,J,V,S,D",21/10/2024;28/10/2024;4/11/2024;11/11/2024;18/11/2024;25/11/2024;2/12/2024;9/12/2024;16/12/2024;23/12/2024;30/12/2024;,2024-10-15T00:00:00Z,2025-01-06T23:59:00Z,10:00,"Dentro del programa 'Actividades paralelas' del Teatro Real, en el que el Museo de Historia de Madrid, colabora desde años anteriores. Presentamos, en esta ocasión, acompañando a la representación del Gato con botas, en el Real Teatro del Retiro, dentro del programa   El Real Junior, una yincana por el museo, para niños y niñas de 3 a 6 años, y de 7 a 9 años. En la que según van avanzando por el museo, van completando el cuento del Gato con botas de Charles Perrault. Los materiales para la yincana estarán disponibles en el mostrador de información. Aunque la ópera va a estar en cartel solo desde el 12 al 20 de octubre, se ha ampliado la disponibilidad de la yincana, para poder realizarla durante el puente de diciembre, o las navidades, época en la que acude mucho público infantil al museo.  ¡Os esperamos!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726ec13cc1d42910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD,Museo de Historia de Madrid,Accesible con bucle de inducción magnético,Calle Fuencarral 78,Centro,Justicia,28004,40.42577054821346,-3.700845660719608,ExcursionesItinerariosVisitas,Niños
12550776,Actividades En El Centro Intergeneracional Río Esmeralda,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=03badbcb5e072910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e73c49677eab0910VgnVCM1000001d4a900aRCRD,Centro intergeneracional Río Esmeralda,Accesible,Calle Lago Maracaibo 8,Puente De Vallecas,Portazgo,28018,40.383202672832304,-3.6520212485606334,Sin información,Sin información
12271801,Actividades En El Centro Juvenil 'carabanchel Alto'. Octubre 2024,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fdc0b8d46a5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2565d2d6fe9a6110VgnVCM1000000b205a0aRCRD,Centro Juvenil Carabanchel Alto,Accesible,Calle Alfonso Fernandez 23,Carabanchel,Buenavista,28044,40.366822704148795,-3.755451103709316,Sin información,Jovenes
12271790,Actividades En El Centro Juvenil 'chamberí'. Octubre 2024.,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7afb0b8d46a5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD,Centro Juvenil Chamberí,Accesible,Calle Raimundo Fernandez Villaverde 2,Chamberi,Rios Rosas,28003,40.44661949643803,-3.703467785151993,CursosTalleres - Arte,Jovenes
12271937,Actividades En El Centro Juvenil 'el Aleph' (villa De Vallecas). Octubre 2024,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63310b8d46a5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84869475d381c010VgnVCM1000000b205a0aRCRD,Centro Juvenil El Aleph (Villa de Vallecas),Accesible,Calle Zazuar 1,Villa De Vallecas,Santa Eugenia,28031,40.38257934400676,-3.6054546139177392,Sin información,Jovenes
12271931,Actividades En El Centro Juvenil 'el Sitio De Mi Recreo' (villa De Vallecas). Octubre 2024,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7d00b8d46a5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD,Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas),Accesible,Calle Real De Arganda 39,Villa De Vallecas,Santa Eugenia,28031,40.37953682427198,-3.616901585603186,ProgramacionDestacadaAgendaCultura,Jovenes
12271896,Actividades En El Centro Juvenil 'hontalbilla' (fuencarral - El Pardo). Junio 2024,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a400b8d46a5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD,Centro Juvenil Hontalbilla (Fuencarral - El Pardo),No accesible,Calle Hontalbilla 10,Fuencarral-el Pardo,Valverde,28034,40.49231828430878,-3.6906342081203283,Sin información,Jovenes
12546355,Actividades En El Centro Juvenil 'ouka Leele'. Octubre 2024.,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f73efea2652910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9721133100fbf810VgnVCM1000001d4a900aRCRD,Centro Juvenil Ouka Leele,Accesible,Calle Bronce 16,Arganzuela,Legazpi,28045,40.389367699255175,-3.6884383126394686,DanzaBaile - FolcloreEtnica,Jovenes
12272855,Actividades En El Centro Juvenil 'pipo Velasco'. Octubre 2024.,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e8a4b7e6ee5d810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD,Centro Juvenil Pipo Velasco (Usera),Accesible,Calle Avena 5,Usera,Zofio,28026,40.37738097077752,-3.715659887802671,DanzaBaile - FolcloreEtnica,Jovenes
12271570,Actividades En El Centro Juvenil 'tetuán Punto Joven'. Octubre 2024,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-31T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3859e88be95d810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD,Centro Juvenil Tetuán Punto Joven,No accesible,Calle Dulcinea 4,Tetuan,Cuatro Caminos,28020,40.447199849232135,-3.6998771920981004,Sin información,Jovenes
12461498,Actuación Circense 'tentación Divina',true,false,,,2024-11-09T00:00:00Z,2024-11-09T23:59:00Z,18:00,"Mercurio es un ángel. ¿O más bien deberíamos decir? un espíritu inquieto, ávido de aprendizaje y emociones; aburrido y atrapado en el cielo??? Preocupadamente despreocupada, peligrosamente curiosa, sospechosamente ingenua y con una gran capacidad interpretativa? equivocada, pero interpretativa al fin, Mercurio baja por primera vez a la tierra en Misión Divina. ¿Cómo será este encuentro entre Mercurio y los Humanos? ¿Qué tentaciones y peligros y descubrimientos allí le esperan? ¿Cómo será su descubrimiento terrenal? Mercurio es un ser sin vicios ni prejuicios suelto en este mundo, lleno de aventuras y tentaciones? ¡Y ganas de probarlo todo! Espectáculo de teatro gestual, clown y aéreos.  Para todos los públicos.   Localización: Explanada Avda Rafaela Ybarra (junto la Junta Municipal de Distrito Usera)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52cd845038971910VgnVCM2000001f4a900aRCRD,,,Sin información sobre accesibilidad para personas con movilidad reducida,,,,,,,CircoMagia,Niños
12532965,Acuarelas Y Algo Mass,true,true,"L,M,X,J,V,S,D",,2024-10-01T00:00:00Z,2024-10-30T23:59:00Z,Sin información,Exposición acuarela: 'Acuarelas y algo Mass'  Daniel Mass Lorenzo. Miembro del colectivo 'Arte en la Calle'.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae170a78d8322910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),Accesible,Avenida Septima 11,San Blas-canillejas,Rejas,28022,40.44844757572015,-3.598099871155595,Exposiciones,Familias
12550063,Administración Electrónica Ii: Trámites Con La Administración,true,false,,,2024-10-24T00:00:00Z,2024-10-24T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca7487234eb62910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal,Accesible,Avenida Badajoz 60,Ciudad Lineal,San Pascual,28027,40.442311100791215,-3.6534806246311913,Sin información,Mujeres
12544445,Agatha Christie: The 'queen' Of 'whodunit'; Vera Caspary: Murder In The First Person,true,false,,,2024-10-30T00:00:00Z,2024-10-30T23:59:00Z,19:00,"Conferencia en inglés sobre novela negra.Imparte Rafael López Berho, profesor de la Escuela Oficial de Idiomas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ead1f9d33152910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),Accesible con bucle de inducción magnético,Calle San Justo 5,Centro,Palacio,28005,40.41410290844665,-3.7098591212735883,ConferenciasColoquios,Sin información
12514003,Aina Alegre «r-a-u-x-a»,false,false,,,2025-03-29T00:00:00Z,2025-03-29T23:59:00Z,20:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e182dd1dc0e1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,Accesible,Calle Conde Duque 9,Centro,Universidad,28015,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Sin información
12416991,Al Compás De Dobemol,false,false,,,2024-10-01T00:00:00Z,2024-12-19T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0188d2520a6a0910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,Sin información,Sin información
12539028,Al Fuego De La Literatura: Día De Las Escritoras,true,false,,,2024-10-16T00:00:00Z,2024-10-16T23:59:00Z,10:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f9ed87dc6242910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,Accesible,Plaza Cibeles 1,Retiro,Los Jeronimos,28014,40.41902261618159,-3.692188193693138,CursosTalleres,Mujeres
12366246,Al Son - Ciudad Lineal,true,false,,,2024-11-09T00:00:00Z,2024-11-09T23:59:00Z,18:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ea8efb96075f810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),Accesible,Calle Santa Felicidad 39,Ciudad Lineal,Ventas,28017,40.42446957496409,-3.6504201407465917,DanzaBaile,Sin información
12427606,Alana Sinkëy,true,false,,,2024-10-26T00:00:00Z,2024-10-26T23:59:00Z,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f18d14f5e0021910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas (Retiro),Accesible,Paseo Colombia 1,Retiro,Los Jeronimos,28009,40.41906571939961,-3.684053112760816,1ciudad21distritos,Sin información
