PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;4;6;28079004_6_48;2024;03;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.4;V;0.4;N;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2024;04;0.3;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0;N
28;079;4;6;28079004_6_48;2024;05;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V
28;079;4;6;28079004_6_48;2024;06;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0;N
28;079;4;6;28079004_6_48;2024;07;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;08;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;4;7;28079004_7_8;2024;01;12;V;39;V;7;V;11;V;4;V;3;V;11;V;37;V;11;V;12;V;20;V;17;V;34;V;26;V;7;V;3;V;2;V;2;V;16;V;8;V;14;V;46;V;61;V;87;V;97;V;93;V;50;V;34;V;42;V;56;V;62;V
28;079;4;7;28079004_7_8;2024;02;59;V;36;V;25;V;25;V;58;V;36;V;4;V;6;V;3;V;2;V;2;V;3;V;17;V;28;V;20;V;8;V;20;V;20;V;29;V;32;V;23;V;4;V;5;V;6;V;3;V;4;V;5;V;10;V;21;V;0;N;0;N
28;079;4;7;28079004_7_8;2024;03;3;V;1;V;2;V;2;V;4;V;13;V;8;V;3;V;2;V;2;V;5;V;23;V;26;V;20;V;20;V;25;V;18;V;29;V;26;V;16;V;8;N;16;V;11;V;3;V;3;V;2;V;2;V;1;V;2;V;2;V;2;V
28;079;4;7;28079004_7_8;2024;04;3;V;13;V;2;V;18;V;19;V;9;V;7;V;3;V;4;V;10;V;16;V;12;V;8;V;5;V;18;V;10;V;2;V;3;V;4;V;5;V;2;V;3;V;4;V;4;V;12;V;4;V;3;V;6;V;4;V;5;V;0;N
28;079;4;7;28079004_7_8;2024;05;2;V;2;V;2;V;2;V;2;V;3;V;7;V;7;V;15;V;10;V;2;V;4;V;8;V;3;V;3;V;3;V;3;V;3;V;2;V;7;V;2;V;3;V;5;V;4;V;6;V;4;V;6;V;4;V;5;V;5;V;3;V
28;079;4;7;28079004_7_8;2024;06;2;V;3;V;3;V;4;V;5;V;5;V;3;V;5;V;2;V;3;V;2;V;3;V;3;V;7;V;3;V;2;V;5;V;5;V;5;V;5;V;7;V;5;V;2;V;3;V;3;V;2;V;4;V;2;V;2;V;2;V;0;N
28;079;4;7;28079004_7_8;2024;07;4;V;4;V;6;V;8;V;5;V;7;V;3;V;9;V;4;V;3;V;4;V;3;V;2;V;1;V;2;V;7;V;9;V;7;V;14;V;7;V;1;V;5;V;5;V;5;V;2;V;2;V;3;V;1;V;2;V;2;V;6;V
28;079;4;7;28079004_7_8;2024;08;5;V;4;V;1;V;1;V;2;V;7;V;6;V;8;V;3;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;4;V;1;V;1;V;1;V;2;V;5;V;2;V;2;V;2;V
28;079;4;8;28079004_8_8;2024;01;33;V;46;V;29;V;35;V;19;V;16;V;28;V;47;V;42;V;30;V;25;V;38;V;44;V;41;V;22;V;22;V;14;V;16;V;20;V;21;V;35;V;39;V;41;V;47;V;48;V;47;V;37;V;34;V;38;V;45;V;39;V
28;079;4;8;28079004_8_8;2024;02;41;V;33;V;34;V;36;V;55;V;37;V;23;V;27;V;22;V;10;V;12;V;14;V;31;V;32;V;34;V;31;V;36;V;36;V;33;V;43;V;38;V;15;V;18;V;21;V;10;V;17;V;21;V;35;V;29;V;0;N;0;N
28;079;4;8;28079004_8_8;2024;03;14;V;12;V;10;V;12;V;22;V;37;V;36;V;16;V;12;V;10;V;21;V;44;V;41;V;30;V;32;V;30;V;30;V;41;V;41;V;30;V;30;N;38;V;30;V;18;V;19;V;11;V;10;V;8;V;12;V;15;V;12;V
28;079;4;8;28079004_8_8;2024;04;15;V;25;V;18;V;34;V;35;V;43;V;27;V;14;V;18;V;26;V;25;V;35;V;37;V;30;V;38;V;27;V;15;V;16;V;23;V;22;V;13;V;12;V;17;V;18;V;35;V;22;V;11;V;17;V;21;V;17;V;0;N
28;079;4;8;28079004_8_8;2024;05;8;V;9;V;12;V;13;V;11;V;17;V;21;V;24;V;41;V;37;V;18;V;26;V;25;V;13;V;10;V;13;V;12;V;14;V;15;V;20;V;17;V;16;V;25;V;19;V;24;V;27;V;22;V;21;V;25;V;20;V;11;V
28;079;4;8;28079004_8_8;2024;06;7;V;10;V;14;V;18;V;26;V;31;V;20;V;19;V;12;V;12;V;10;V;11;V;13;V;25;V;11;V;18;V;15;V;23;V;13;V;16;V;20;V;25;V;8;V;14;V;25;V;19;V;24;V;14;V;7;V;8;V;0;N
28;079;4;8;28079004_8_8;2024;07;18;V;12;V;23;V;39;V;28;V;19;V;11;V;24;V;18;V;14;V;16;V;14;V;9;V;9;V;11;V;22;V;32;V;33;V;36;V;21;V;7;V;23;V;26;V;24;V;15;V;17;V;16;V;10;V;19;V;15;V;25;V
28;079;4;8;28079004_8_8;2024;08;26;V;19;V;10;V;14;V;18;V;26;V;32;V;31;V;24;V;14;V;11;V;11;V;10;V;9;V;7;V;12;V;14;V;9;V;10;V;18;V;8;V;14;V;20;V;11;V;8;V;12;V;18;V;25;V;16;V;12;V;10;V
28;079;4;12;28079004_12_8;2024;01;51;V;107;V;40;V;53;V;24;V;21;V;45;V;103;V;59;V;49;V;56;V;63;V;96;V;80;V;33;V;26;V;17;V;19;V;44;V;33;V;56;V;109;V;135;V;181;V;197;V;189;V;114;V;86;V;102;V;131;V;134;V
28;079;4;12;28079004_12_8;2024;02;132;V;88;V;73;V;74;V;144;V;91;V;30;V;36;V;26;V;12;V;16;V;19;V;58;V;74;V;65;V;43;V;67;V;66;V;78;V;92;V;74;V;21;V;26;V;30;V;14;V;23;V;28;V;51;V;62;V;0;N;0;N
28;079;4;12;28079004_12_8;2024;03;18;V;14;V;13;V;16;V;28;V;57;V;49;V;21;V;16;V;13;V;28;V;79;V;82;V;61;V;62;V;68;V;57;V;85;V;81;V;55;V;43;N;63;V;47;V;22;V;24;V;14;V;13;V;10;V;15;V;19;V;15;V
28;079;4;12;28079004_12_8;2024;04;19;V;45;V;21;V;62;V;63;V;57;V;37;V;18;V;23;V;41;V;50;V;54;V;50;V;37;V;65;V;43;V;19;V;21;V;29;V;29;V;17;V;16;V;23;V;24;V;53;V;29;V;15;V;27;V;26;V;24;V;0;N
28;079;4;12;28079004_12_8;2024;05;11;V;12;V;15;V;17;V;14;V;21;V;33;V;35;V;63;V;53;V;22;V;32;V;38;V;17;V;14;V;18;V;16;V;18;V;18;V;31;V;21;V;21;V;32;V;24;V;32;V;33;V;31;V;26;V;32;V;28;V;15;V
28;079;4;12;28079004_12_8;2024;06;9;V;14;V;19;V;24;V;34;V;39;V;25;V;26;V;15;V;16;V;14;V;15;V;17;V;37;V;16;V;21;V;22;V;31;V;20;V;23;V;30;V;33;V;10;V;19;V;29;V;23;V;29;V;17;V;9;V;11;V;0;N
28;079;4;12;28079004_12_8;2024;07;24;V;17;V;33;V;51;V;36;V;30;V;16;V;38;V;25;V;18;V;22;V;18;V;12;V;11;V;14;V;32;V;46;V;44;V;58;V;32;V;9;V;31;V;33;V;32;V;17;V;21;V;21;V;12;V;22;V;17;V;34;V
28;079;4;12;28079004_12_8;2024;08;34;V;25;V;12;V;16;V;21;V;37;V;41;V;44;V;28;V;16;V;14;V;14;V;13;V;12;V;9;V;15;V;17;V;11;V;13;V;21;V;9;V;16;V;25;V;12;V;10;V;14;V;21;V;33;V;20;V;15;V;12;V
28;079;8;1;28079008_1_38;2024;01;5;N;1;N;1;V;1;V;1;V;2;V;2;V;1;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;3;V;3;V;3;V;2;V;42;N;1;N;1;V
28;079;8;1;28079008_1_38;2024;02;3;V;2;V;2;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;0;N;0;N
28;079;8;1;28079008_1_38;2024;03;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;N;3;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;079;8;1;28079008_1_38;2024;04;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;5;V;5;V;5;V;0;N
28;079;8;1;28079008_1_38;2024;05;5;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;7;V;7;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;7;V;7;N;1;N;1;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;8;1;28079008_1_38;2024;06;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;0;N
28;079;8;1;28079008_1_38;2024;07;3;V;3;V;3;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;N;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V
28;079;8;1;28079008_1_38;2024;08;5;V;5;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;2;N;1;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;079;8;6;28079008_6_48;2024;01;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.7;V;0.9;V;0.7;V;0.7;V;0.5;V;0.4;V;0.4;V;0.5;V;0.5;V
28;079;8;6;28079008_6_48;2024;02;0.6;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;N;0.3;V;0.4;V;0.4;V;0;N;0;N
28;079;8;6;28079008_6_48;2024;03;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.5;V;0.4;V;0.4;V;0.5;V;0.5;V;0.6;N;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;8;6;28079008_6_48;2024;04;0.3;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0;N
28;079;8;6;28079008_6_48;2024;05;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;8;6;28079008_6_48;2024;06;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0;N
28;079;8;6;28079008_6_48;2024;07;0.3;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V
28;079;8;6;28079008_6_48;2024;08;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;8;7;28079008_7_8;2024;01;13;V;24;V;13;V;11;V;5;V;4;V;6;V;41;V;11;V;16;V;9;V;13;V;21;V;24;V;9;V;10;V;5;V;6;V;5;V;5;V;6;V;45;V;57;V;83;V;58;V;52;V;20;V;15;V;10;V;28;V;26;V
28;079;8;7;28079008_7_8;2024;02;28;V;27;V;15;V;13;V;39;V;44;V;8;V;12;V;7;V;4;V;5;V;7;V;14;V;19;V;15;V;6;V;18;V;9;V;20;V;16;V;29;V;6;V;6;V;4;V;3;V;3;N;5;V;13;V;21;V;0;N;0;N
28;079;8;7;28079008_7_8;2024;03;8;V;4;V;4;V;7;V;6;V;10;V;7;V;6;V;5;V;4;V;6;V;19;V;13;V;23;V;15;V;17;V;26;V;18;V;27;N;15;V;7;V;13;V;5;V;3;V;6;V;6;V;6;V;4;V;3;V;4;V;4;V
28;079;8;7;28079008_7_8;2024;04;6;V;9;V;7;V;16;V;11;V;9;V;5;V;5;V;5;V;5;V;12;V;13;V;6;V;5;V;15;V;6;V;3;V;3;V;4;V;2;V;2;V;3;V;3;V;5;V;6;V;6;V;4;V;3;V;3;V;10;V;0;N
28;079;8;7;28079008_7_8;2024;05;3;V;3;V;4;V;3;V;3;V;4;V;3;V;6;V;8;V;7;V;3;V;2;V;6;V;4;V;3;V;5;V;6;V;3;V;2;V;3;V;5;V;4;V;3;V;3;V;3;V;4;V;3;V;3;V;5;V;3;V;3;V
28;079;8;7;28079008_7_8;2024;06;2;V;2;V;2;V;3;V;4;V;4;V;3;V;3;V;2;V;3;V;3;V;3;V;4;V;4;V;3;V;2;V;6;V;8;V;6;V;5;V;4;V;3;V;2;V;3;V;4;V;3;V;3;V;4;V;3;V;2;V;0;N
28;079;8;7;28079008_7_8;2024;07;3;V;4;V;4;V;4;V;4;V;2;V;2;V;3;V;5;V;5;V;6;V;2;V;2;V;2;V;4;V;3;V;4;V;5;V;9;V;4;V;2;V;6;V;5;V;4;V;2;V;2;V;2;V;2;V;3;V;3;V;6;V
28;079;8;7;28079008_7_8;2024;08;5;V;3;V;2;V;2;V;3;V;4;V;3;V;3;V;2;V;1;V;1;V;2;V;3;V;3;V;2;V;2;V;3;V;2;V;2;V;3;V;3;V;3;V;3;V;2;V;3;V;2;V;4;V;5;V;3;V;3;V;3;V
28;079;8;8;28079008_8_8;2024;01;34;V;45;V;32;V;34;V;21;V;19;V;30;V;50;V;42;V;37;V;31;V;39;V;48;V;40;V;24;V;25;V;17;V;21;V;23;V;20;V;30;V;53;V;54;V;53;V;53;V;51;V;41;V;37;V;35;V;47;V;40;V
28;079;8;8;28079008_8_8;2024;02;46;V;47;V;38;V;42;V;62;V;50;V;26;V;28;V;23;V;14;V;15;V;21;V;30;V;38;V;35;V;32;V;46;V;38;V;43;V;44;V;49;V;17;V;18;V;16;V;8;V;16;N;22;V;38;V;40;V;0;N;0;N
28;079;8;8;28079008_8_8;2024;03;23;V;17;V;14;V;21;V;26;V;41;V;32;V;17;V;13;V;13;V;25;V;55;V;43;V;42;V;35;V;39;V;43;V;52;V;61;N;37;V;28;V;42;V;26;V;13;V;18;V;15;V;11;V;7;V;12;V;12;V;12;V
28;079;8;8;28079008_8_8;2024;04;18;V;28;V;24;V;43;V;43;V;40;V;27;V;16;V;19;V;24;V;26;V;39;V;42;V;31;V;37;V;25;V;16;V;15;V;22;V;19;V;12;V;12;V;15;V;21;V;30;V;22;V;13;V;17;V;17;V;23;V;0;N
28;079;8;8;28079008_8_8;2024;05;9;V;9;V;14;V;13;V;10;V;17;V;18;V;25;V;38;V;36;V;17;V;19;V;26;V;13;V;9;V;17;V;17;V;14;V;12;V;19;V;22;V;17;V;22;V;18;V;21;V;29;V;22;V;19;V;25;V;19;V;13;V
28;079;8;8;28079008_8_8;2024;06;8;V;10;V;13;V;22;V;27;V;36;V;23;V;18;V;12;V;15;V;13;V;13;V;20;V;31;V;12;V;15;V;18;V;25;V;19;V;18;V;21;V;22;V;7;V;15;V;23;V;20;V;23;V;16;V;9;V;9;V;0;N
28;079;8;8;28079008_8_8;2024;07;13;V;11;V;22;V;35;V;29;V;13;V;8;V;20;V;23;V;16;V;23;V;15;V;11;V;11;V;13;V;21;V;30;V;33;V;37;V;22;V;6;V;23;V;25;V;28;V;14;V;16;V;13;V;7;V;18;V;21;V;30;V
28;079;8;8;28079008_8_8;2024;08;27;V;20;V;11;V;13;V;20;V;32;V;28;V;24;V;17;V;5;V;7;V;15;V;17;V;12;V;9;V;13;V;15;V;11;V;14;V;22;V;15;V;23;V;24;V;17;V;13;V;16;V;24;V;33;V;20;V;18;V;15;V
28;079;8;9;28079008_9_47;2024;01;15;V;10;V;6;V;7;V;4;V;4;V;5;V;9;V;9;V;12;V;4;V;6;V;10;V;16;V;5;V;6;V;4;V;3;V;4;V;4;V;9;V;22;V;22;V;14;V;12;V;11;V;9;V;10;V;10;V;19;V;18;V
28;079;8;9;28079008_9_47;2024;02;19;V;13;V;11;V;11;V;15;V;21;V;12;V;11;V;5;V;5;V;4;V;5;V;9;V;11;V;10;V;6;V;9;V;7;V;8;V;8;V;14;V;7;V;4;V;3;V;5;V;3;V;3;V;5;V;8;V;0;N;0;N
28;079;8;9;28079008_9_47;2024;03;5;V;5;V;6;N;5;N;4;V;7;V;8;V;4;V;3;N;3;V;6;V;9;V;8;V;11;V;12;V;12;V;14;V;14;V;22;V;23;N;15;V;16;V;21;V;13;V;12;V;3;V;3;V;3;V;3;V;3;V;3;V
28;079;8;9;28079008_9_47;2024;04;4;V;6;V;4;V;8;V;12;V;18;V;22;V;6;N;1;N;6;V;5;V;10;V;13;V;12;V;20;V;11;V;4;N;5;V;6;V;8;V;6;V;4;N;5;V;-1;N;8;V;5;V;4;V;4;V;5;V;7;V;0;N
28;079;8;9;28079008_9_47;2024;05;3;V;4;V;5;V;5;V;5;V;5;V;5;V;6;V;7;V;7;V;5;V;11;V;7;V;5;V;3;V;2;N;5;V;6;V;4;V;2;V;3;V;6;V;7;V;8;V;8;V;11;V;8;V;14;V;12;V;12;V;6;V
28;079;8;9;28079008_9_47;2024;06;7;V;6;V;13;V;12;V;12;V;20;V;25;V;31;V;18;V;10;V;7;V;6;V;6;V;10;V;6;V;6;V;7;V;10;V;9;V;6;V;6;V;6;V;5;V;5;V;10;V;10;V;11;V;9;V;7;V;8;V;0;N
28;079;8;9;28079008_9_47;2024;07;9;V;6;V;10;V;9;V;12;V;12;V;6;V;11;V;8;V;6;V;7;V;6;V;7;V;6;V;5;V;6;V;10;V;13;V;17;V;10;V;4;V;6;V;9;V;12;V;13;V;13;V;13;V;12;V;15;V;12;V;14;V
28;079;8;9;28079008_9_47;2024;08;12;V;15;V;11;V;13;V;13;V;12;V;12;V;13;V;12;V;12;V;9;V;9;V;10;V;4;V;4;V;5;V;6;V;5;V;19;V;24;V;21;V;15;V;11;V;14;V;9;V;12;V;15;V;16;V;17;V;13;V;12;V
28;079;8;10;28079008_10_47;2024;01;24;V;22;V;10;V;11;V;7;V;7;V;8;V;19;V;17;V;19;V;8;V;12;V;17;V;23;V;9;V;17;V;8;V;9;V;5;V;7;V;13;V;31;V;37;V;33;V;29;V;26;V;17;V;17;V;22;V;35;V;30;V
28;079;8;10;28079008_10_47;2024;02;38;V;31;V;22;V;24;V;32;V;40;V;25;V;27;V;8;V;8;V;8;V;10;V;19;V;19;V;17;V;11;V;16;V;14;V;16;V;18;V;27;V;13;V;9;V;7;V;10;V;5;V;6;V;12;V;18;V;0;N;0;N
28;079;8;10;28079008_10_47;2024;03;13;V;11;V;12;N;11;N;10;V;17;V;17;V;8;V;5;N;5;V;12;V;21;V;19;V;25;V;23;V;22;V;27;V;31;V;64;V;69;N;33;V;54;V;71;V;38;V;29;V;9;V;7;V;6;V;5;V;6;V;4;V
28;079;8;10;28079008_10_47;2024;04;7;V;13;V;10;V;20;V;25;V;50;V;58;V;13;V;9;N;14;V;12;V;31;V;32;V;32;V;54;V;32;V;9;V;10;V;19;V;20;V;16;V;9;V;10;V;7;V;21;V;18;V;8;V;7;N;10;V;14;V;0;N
28;079;8;10;28079008_10_47;2024;05;8;V;8;V;11;V;13;V;10;V;12;V;12;V;13;V;20;V;19;V;12;V;22;V;20;V;11;V;7;V;6;N;11;V;14;V;9;V;5;V;10;V;11;V;17;V;17;V;19;V;21;V;16;V;28;V;22;V;17;V;11;V
28;079;8;10;28079008_10_47;2024;06;11;V;15;V;23;V;17;V;25;V;38;V;52;V;30;V;11;V;13;V;12;V;9;V;10;V;23;V;11;V;15;V;16;V;20;V;13;V;11;V;11;V;13;V;8;V;12;V;22;V;24;V;42;V;30;V;13;V;15;V;0;N
